filename,timestamp,date,top_level_role,cv_validation_fold
solar_Tue_Jun_13_15__0__51_2017_L_0.11652959056_I_0.2632.jpg,2017-06-13T15:00:51,2017-06-13,model_development,1
solar_Tue_Jun_13_15__0__56_2017_L_0.11652959056_I_0.2632.jpg,2017-06-13T15:00:56,2017-06-13,model_development,1
solar_Tue_Jun_13_15__0__6_2017_L_0.122531348638_I_0.227360784314.jpg,2017-06-13T15:00:06,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__12_2017_L_0.109666361299_I_0.265403921569.jpg,2017-06-13T15:10:12,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__17_2017_L_0.109666361299_I_0.265403921569.jpg,2017-06-13T15:10:17,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__22_2017_L_0.101369375778_I_0.264611764706.jpg,2017-06-13T15:10:22,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__27_2017_L_0.101369375778_I_0.264611764706.jpg,2017-06-13T15:10:27,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__2_2017_L_0.104296291917_I_0.265345098039.jpg,2017-06-13T15:10:02,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__32_2017_L_0.113807407407_I_0.264705882353.jpg,2017-06-13T15:10:32,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__37_2017_L_0.113807407407_I_0.264705882353.jpg,2017-06-13T15:10:37,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__42_2017_L_0.117207130856_I_0.263752941176.jpg,2017-06-13T15:10:42,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__47_2017_L_0.117207130856_I_0.263752941176.jpg,2017-06-13T15:10:47,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__52_2017_L_0.104595525214_I_0.26308627451.jpg,2017-06-13T15:10:52,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__57_2017_L_0.104595525214_I_0.26308627451.jpg,2017-06-13T15:10:57,2017-06-13,model_development,1
solar_Tue_Jun_13_15__10__7_2017_L_0.104296291917_I_0.265345098039.jpg,2017-06-13T15:10:07,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__12_2017_L_0.114729851651_I_0.265141176471.jpg,2017-06-13T15:11:12,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__17_2017_L_0.114729851651_I_0.265141176471.jpg,2017-06-13T15:11:17,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__23_2017_L_0.1054677684_I_0.265298039216.jpg,2017-06-13T15:11:23,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__28_2017_L_0.1054677684_I_0.265298039216.jpg,2017-06-13T15:11:28,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__2_2017_L_0.13975243174_I_0.263266666667.jpg,2017-06-13T15:11:02,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__33_2017_L_0.105393281715_I_0.264890196078.jpg,2017-06-13T15:11:33,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__38_2017_L_0.105393281715_I_0.264890196078.jpg,2017-06-13T15:11:38,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__43_2017_L_0.10285671775_I_0.263568627451.jpg,2017-06-13T15:11:43,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__48_2017_L_0.10285671775_I_0.263568627451.jpg,2017-06-13T15:11:48,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__53_2017_L_0.107066922402_I_0.263752941176.jpg,2017-06-13T15:11:53,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__58_2017_L_0.107066922402_I_0.263752941176.jpg,2017-06-13T15:11:58,2017-06-13,model_development,1
solar_Tue_Jun_13_15__11__7_2017_L_0.13975243174_I_0.263266666667.jpg,2017-06-13T15:11:07,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__13_2017_L_0.119196704739_I_0.259909803922.jpg,2017-06-13T15:12:13,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__18_2017_L_0.119196704739_I_0.259909803922.jpg,2017-06-13T15:12:18,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__23_2017_L_0.115337944424_I_0.258541176471.jpg,2017-06-13T15:12:23,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__28_2017_L_0.115337944424_I_0.258541176471.jpg,2017-06-13T15:12:28,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__33_2017_L_0.126340226655_I_0.256760784314.jpg,2017-06-13T15:12:33,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__38_2017_L_0.126340226655_I_0.256760784314.jpg,2017-06-13T15:12:38,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__3_2017_L_0.108312947427_I_0.261298039216.jpg,2017-06-13T15:12:03,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__43_2017_L_0.101840316654_I_0.248678431373.jpg,2017-06-13T15:12:43,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__49_2017_L_0.101840316654_I_0.248678431373.jpg,2017-06-13T15:12:49,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__59_2017_L_0.125208941934_I_0.251031372549.jpg,2017-06-13T15:12:59,2017-06-13,model_development,1
solar_Tue_Jun_13_15__12__8_2017_L_0.108312947427_I_0.261298039216.jpg,2017-06-13T15:12:08,2017-06-13,model_development,1
solar_Tue_Jun_13_15__13__19_2017_L_0.125551153428_I_0.245474509804.jpg,2017-06-13T15:13:19,2017-06-13,model_development,1
solar_Tue_Jun_13_15__13__29_2017_L_0.110071152285_I_0.246364705882.jpg,2017-06-13T15:13:29,2017-06-13,model_development,1
solar_Tue_Jun_13_15__13__39_2017_L_0.120853996265_I_0.243560784314.jpg,2017-06-13T15:13:39,2017-06-13,model_development,1
solar_Tue_Jun_13_15__13__49_2017_L_0.105341318139_I_0.242945098039.jpg,2017-06-13T15:13:49,2017-06-13,model_development,1
solar_Tue_Jun_13_15__13__59_2017_L_0.0935909150241_I_0.240345098039.jpg,2017-06-13T15:13:59,2017-06-13,model_development,1
solar_Tue_Jun_13_15__13__9_2017_L_0.11252339977_I_0.249290196078.jpg,2017-06-13T15:13:09,2017-06-13,model_development,1
solar_Tue_Jun_13_15__14__19_2017_L_0.128431182587_I_0.242870588235.jpg,2017-06-13T15:14:19,2017-06-13,model_development,1
solar_Tue_Jun_13_15__14__25_2017_L_0.100973021496_I_0.244639215686.jpg,2017-06-13T15:14:25,2017-06-13,model_development,1
solar_Tue_Jun_13_15__14__35_2017_L_0.091669207684_I_0.244356862745.jpg,2017-06-13T15:14:35,2017-06-13,model_development,1
solar_Tue_Jun_13_15__14__45_2017_L_0.114612319757_I_0.248031372549.jpg,2017-06-13T15:14:45,2017-06-13,model_development,1
solar_Tue_Jun_13_15__14__55_2017_L_0.095614437986_I_0.247603921569.jpg,2017-06-13T15:14:55,2017-06-13,model_development,1
solar_Tue_Jun_13_15__14__9_2017_L_0.100252451694_I_0.242329411765.jpg,2017-06-13T15:14:09,2017-06-13,model_development,1
solar_Tue_Jun_13_15__15__15_2017_L_0.0888764324863_I_0.251858823529.jpg,2017-06-13T15:15:15,2017-06-13,model_development,1
solar_Tue_Jun_13_15__15__25_2017_L_0.0984030277855_I_0.254894117647.jpg,2017-06-13T15:15:25,2017-06-13,model_development,1
solar_Tue_Jun_13_15__15__35_2017_L_0.0943931105288_I_0.255917647059.jpg,2017-06-13T15:15:35,2017-06-13,model_development,1
solar_Tue_Jun_13_15__15__45_2017_L_0.115429577786_I_0.258301960784.jpg,2017-06-13T15:15:45,2017-06-13,model_development,1
solar_Tue_Jun_13_15__15__56_2017_L_0.0966187952098_I_0.259682352941.jpg,2017-06-13T15:15:56,2017-06-13,model_development,1
solar_Tue_Jun_13_15__15__5_2017_L_0.0682391644575_I_0.245560784314.jpg,2017-06-13T15:15:05,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__11_2017_L_0.0930163136763_I_0.262741176471.jpg,2017-06-13T15:16:11,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__16_2017_L_0.0930163136763_I_0.262741176471.jpg,2017-06-13T15:16:16,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__1_2017_L_0.12417136786_I_0.262066666667.jpg,2017-06-13T15:16:01,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__21_2017_L_0.0310899239037_I_0.26488627451.jpg,2017-06-13T15:16:21,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__26_2017_L_0.0310899239037_I_0.26488627451.jpg,2017-06-13T15:16:26,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__31_2017_L_0.112893702205_I_0.272301960784.jpg,2017-06-13T15:16:31,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__36_2017_L_0.112893702205_I_0.272301960784.jpg,2017-06-13T15:16:36,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__41_2017_L_0.125997932342_I_0.27311372549.jpg,2017-06-13T15:16:41,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__46_2017_L_0.125997932342_I_0.27311372549.jpg,2017-06-13T15:16:46,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__51_2017_L_0.110669152075_I_0.267180392157.jpg,2017-06-13T15:16:51,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__56_2017_L_0.110669152075_I_0.267180392157.jpg,2017-06-13T15:16:56,2017-06-13,model_development,1
solar_Tue_Jun_13_15__16__6_2017_L_0.12417136786_I_0.262066666667.jpg,2017-06-13T15:16:06,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__11_2017_L_0.0954911098578_I_0.26422745098.jpg,2017-06-13T15:17:11,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__16_2017_L_0.0954911098578_I_0.26422745098.jpg,2017-06-13T15:17:16,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__1_2017_L_0.104277681279_I_0.266407843137.jpg,2017-06-13T15:17:01,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__21_2017_L_0.109718518519_I_0.264705882353.jpg,2017-06-13T15:17:21,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__27_2017_L_0.109718518519_I_0.264705882353.jpg,2017-06-13T15:17:27,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__32_2017_L_0.113794684454_I_0.265149019608.jpg,2017-06-13T15:17:32,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__37_2017_L_0.113794684454_I_0.265149019608.jpg,2017-06-13T15:17:37,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__42_2017_L_0.112993087832_I_0.263247058824.jpg,2017-06-13T15:17:42,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__47_2017_L_0.112993087832_I_0.263247058824.jpg,2017-06-13T15:17:47,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__52_2017_L_0.118901754018_I_0.261807843137.jpg,2017-06-13T15:17:52,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__57_2017_L_0.118901754018_I_0.261807843137.jpg,2017-06-13T15:17:57,2017-06-13,model_development,1
solar_Tue_Jun_13_15__17__6_2017_L_0.104277681279_I_0.266407843137.jpg,2017-06-13T15:17:06,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__12_2017_L_0.125138865639_I_0.257690196078.jpg,2017-06-13T15:18:12,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__17_2017_L_0.125138865639_I_0.257690196078.jpg,2017-06-13T15:18:17,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__22_2017_L_0.114484926774_I_0.25197254902.jpg,2017-06-13T15:18:22,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__27_2017_L_0.114484926774_I_0.25197254902.jpg,2017-06-13T15:18:27,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__2_2017_L_0.124309846932_I_0.262090196078.jpg,2017-06-13T15:18:02,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__32_2017_L_0.116558075429_I_0.250384313725.jpg,2017-06-13T15:18:32,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__37_2017_L_0.116558075429_I_0.250384313725.jpg,2017-06-13T15:18:37,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__42_2017_L_0.113602319401_I_0.243470588235.jpg,2017-06-13T15:18:42,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__47_2017_L_0.113602319401_I_0.243470588235.jpg,2017-06-13T15:18:47,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__52_2017_L_0.132376110579_I_0.241439215686.jpg,2017-06-13T15:18:52,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__57_2017_L_0.132376110579_I_0.241439215686.jpg,2017-06-13T15:18:57,2017-06-13,model_development,1
solar_Tue_Jun_13_15__18__7_2017_L_0.124309846932_I_0.262090196078.jpg,2017-06-13T15:18:07,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__13_2017_L_0.141385846319_I_0.233792156863.jpg,2017-06-13T15:19:13,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__18_2017_L_0.141385846319_I_0.233792156863.jpg,2017-06-13T15:19:18,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__23_2017_L_0.121299047229_I_0.229670588235.jpg,2017-06-13T15:19:23,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__28_2017_L_0.121299047229_I_0.229670588235.jpg,2017-06-13T15:19:28,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__33_2017_L_0.133753943218_I_0.223764705882.jpg,2017-06-13T15:19:33,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__38_2017_L_0.133753943218_I_0.223764705882.jpg,2017-06-13T15:19:38,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__3_2017_L_0.129366767232_I_0.237870588235.jpg,2017-06-13T15:19:03,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__43_2017_L_0.12252755947_I_0.223047058824.jpg,2017-06-13T15:19:43,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__48_2017_L_0.12252755947_I_0.223047058824.jpg,2017-06-13T15:19:48,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__53_2017_L_0.122092084731_I_0.218639215686.jpg,2017-06-13T15:19:53,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__58_2017_L_0.122092084731_I_0.218639215686.jpg,2017-06-13T15:19:58,2017-06-13,model_development,1
solar_Tue_Jun_13_15__19__8_2017_L_0.129366767232_I_0.237870588235.jpg,2017-06-13T15:19:08,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__11_2017_L_0.164507730895_I_0.247035294118.jpg,2017-06-13T15:01:11,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__16_2017_L_0.164507730895_I_0.247035294118.jpg,2017-06-13T15:01:16,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__1_2017_L_0.32765852455_I_0.317882352941.jpg,2017-06-13T15:01:01,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__21_2017_L_0.140389021759_I_0.234474509804.jpg,2017-06-13T15:01:21,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__27_2017_L_0.140389021759_I_0.234474509804.jpg,2017-06-13T15:01:27,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__32_2017_L_0.134246812939_I_0.226098039216.jpg,2017-06-13T15:01:32,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__37_2017_L_0.134246812939_I_0.226098039216.jpg,2017-06-13T15:01:37,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__42_2017_L_0.133231998303_I_0.221874509804.jpg,2017-06-13T15:01:42,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__47_2017_L_0.133231998303_I_0.221874509804.jpg,2017-06-13T15:01:47,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__52_2017_L_0.124003526689_I_0.213498039216.jpg,2017-06-13T15:01:52,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__57_2017_L_0.124003526689_I_0.213498039216.jpg,2017-06-13T15:01:57,2017-06-13,model_development,1
solar_Tue_Jun_13_15__1__6_2017_L_0.32765852455_I_0.317882352941.jpg,2017-06-13T15:01:06,2017-06-13,model_development,1
solar_Tue_Jun_13_15__20__13_2017_L_0.117178465887_I_0.213650980392.jpg,2017-06-13T15:20:13,2017-06-13,model_development,1
solar_Tue_Jun_13_15__20__18_2017_L_0.117178465887_I_0.213650980392.jpg,2017-06-13T15:20:18,2017-06-13,model_development,1
solar_Tue_Jun_13_15__20__29_2017_L_0.113358437104_I_0.210368627451.jpg,2017-06-13T15:20:29,2017-06-13,model_development,1
solar_Tue_Jun_13_15__20__39_2017_L_0.0831327172478_I_0.201992156863.jpg,2017-06-13T15:20:39,2017-06-13,model_development,1
solar_Tue_Jun_13_15__20__3_2017_L_0.12306936637_I_0.215564705882.jpg,2017-06-13T15:20:03,2017-06-13,model_development,1
solar_Tue_Jun_13_15__20__49_2017_L_0.127185678601_I_0.207231372549.jpg,2017-06-13T15:20:49,2017-06-13,model_development,1
solar_Tue_Jun_13_15__20__59_2017_L_0.117846456842_I_0.207082352941.jpg,2017-06-13T15:20:59,2017-06-13,model_development,1
solar_Tue_Jun_13_15__20__8_2017_L_0.12306936637_I_0.215564705882.jpg,2017-06-13T15:20:08,2017-06-13,model_development,1
solar_Tue_Jun_13_15__21__19_2017_L_0.102456824087_I_0.205270588235.jpg,2017-06-13T15:21:19,2017-06-13,model_development,1
solar_Tue_Jun_13_15__21__29_2017_L_0.0940112086609_I_0.205023529412.jpg,2017-06-13T15:21:29,2017-06-13,model_development,1
solar_Tue_Jun_13_15__21__39_2017_L_0.0923560249058_I_0.207211764706.jpg,2017-06-13T15:21:39,2017-06-13,model_development,1
solar_Tue_Jun_13_15__21__55_2017_L_0.0669445216264_I_0.211705882353.jpg,2017-06-13T15:21:55,2017-06-13,model_development,1
solar_Tue_Jun_13_15__21__9_2017_L_0.105498942511_I_0.203960784314.jpg,2017-06-13T15:21:09,2017-06-13,model_development,1
solar_Tue_Jun_13_15__22__15_2017_L_0.0477539386945_I_0.224270588235.jpg,2017-06-13T15:22:15,2017-06-13,model_development,1
solar_Tue_Jun_13_15__22__25_2017_L_0.0220430656189_I_0.230564705882.jpg,2017-06-13T15:22:25,2017-06-13,model_development,1
solar_Tue_Jun_13_15__22__35_2017_L_0.00441554271034_I_0.244235294118.jpg,2017-06-13T15:22:35,2017-06-13,model_development,1
solar_Tue_Jun_13_15__22__45_2017_L_0.0300542463836_I_0.268925490196.jpg,2017-06-13T15:22:45,2017-06-13,model_development,1
solar_Tue_Jun_13_15__22__5_2017_L_0.0588928150766_I_0.216411764706.jpg,2017-06-13T15:22:05,2017-06-13,model_development,1
solar_Tue_Jun_13_15__23__31_2017_L_0.00830375311391_I_0.429760784314.jpg,2017-06-13T15:23:31,2017-06-13,model_development,1
solar_Tue_Jun_13_15__23__36_2017_L_0.00830375311391_I_0.429760784314.jpg,2017-06-13T15:23:36,2017-06-13,model_development,1
solar_Tue_Jun_13_15__23__51_2017_L_0.0095500997724_I_0.615125490196.jpg,2017-06-13T15:23:51,2017-06-13,model_development,1
solar_Tue_Jun_13_15__23__56_2017_L_0.0095500997724_I_0.615125490196.jpg,2017-06-13T15:23:56,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__11_2017_L_0.123222694646_I_0.686211764706.jpg,2017-06-13T15:24:11,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__16_2017_L_0.123222694646_I_0.686211764706.jpg,2017-06-13T15:24:16,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__1_2017_L_0.131025095895_I_0.697247058824.jpg,2017-06-13T15:24:01,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__21_2017_L_0.143368681208_I_0.682294117647.jpg,2017-06-13T15:24:21,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__26_2017_L_0.143368681208_I_0.682294117647.jpg,2017-06-13T15:24:26,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__31_2017_L_0.134416329558_I_0.676650980392.jpg,2017-06-13T15:24:31,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__36_2017_L_0.134416329558_I_0.676650980392.jpg,2017-06-13T15:24:36,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__41_2017_L_0.12631769734_I_0.670733333333.jpg,2017-06-13T15:24:41,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__46_2017_L_0.12631769734_I_0.670733333333.jpg,2017-06-13T15:24:46,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__51_2017_L_0.130235389371_I_0.663564705882.jpg,2017-06-13T15:24:51,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__56_2017_L_0.130235389371_I_0.663564705882.jpg,2017-06-13T15:24:56,2017-06-13,model_development,1
solar_Tue_Jun_13_15__24__6_2017_L_0.131025095895_I_0.697247058824.jpg,2017-06-13T15:24:06,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__12_2017_L_0.14040475628_I_0.6474.jpg,2017-06-13T15:25:12,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__17_2017_L_0.14040475628_I_0.6474.jpg,2017-06-13T15:25:17,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__1_2017_L_0.14863628481_I_0.655792156863.jpg,2017-06-13T15:25:01,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__22_2017_L_0.154802245989_I_0.637650980392.jpg,2017-06-13T15:25:22,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__27_2017_L_0.154802245989_I_0.637650980392.jpg,2017-06-13T15:25:27,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__32_2017_L_0.141117313568_I_0.630152941176.jpg,2017-06-13T15:25:32,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__37_2017_L_0.141117313568_I_0.630152941176.jpg,2017-06-13T15:25:37,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__42_2017_L_0.143483057526_I_0.622058823529.jpg,2017-06-13T15:25:42,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__47_2017_L_0.143483057526_I_0.622058823529.jpg,2017-06-13T15:25:47,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__52_2017_L_0.140164166067_I_0.61057254902.jpg,2017-06-13T15:25:52,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__57_2017_L_0.140164166067_I_0.61057254902.jpg,2017-06-13T15:25:57,2017-06-13,model_development,1
solar_Tue_Jun_13_15__25__6_2017_L_0.14863628481_I_0.655792156863.jpg,2017-06-13T15:25:06,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__12_2017_L_0.13565618774_I_0.596403921569.jpg,2017-06-13T15:26:12,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__17_2017_L_0.13565618774_I_0.596403921569.jpg,2017-06-13T15:26:17,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__22_2017_L_0.138995780367_I_0.591074509804.jpg,2017-06-13T15:26:22,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__27_2017_L_0.138995780367_I_0.591074509804.jpg,2017-06-13T15:26:27,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__2_2017_L_0.131159875429_I_0.599388235294.jpg,2017-06-13T15:26:02,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__32_2017_L_0.144807532168_I_0.583952941176.jpg,2017-06-13T15:26:32,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__38_2017_L_0.144807532168_I_0.583952941176.jpg,2017-06-13T15:26:38,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__43_2017_L_0.140401636093_I_0.573341176471.jpg,2017-06-13T15:26:43,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__48_2017_L_0.140401636093_I_0.573341176471.jpg,2017-06-13T15:26:48,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__53_2017_L_0.140758066867_I_0.565007843137.jpg,2017-06-13T15:26:53,2017-06-13,model_development,1
solar_Tue_Jun_13_15__26__58_2017_L_0.140758066867_I_0.565007843137.jpg,2017-06-13T15:26:58,2017-06-13,model_development,1
